path;method;vulnerability
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__getCookies_Servlet_addCookieServlet_03.java;goodG2B1;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__database_addCookieServlet_06.java;bad;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__File_addCookieServlet_53d.java;goodB2GSink;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_03.java;goodG2B2;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_10.java;bad;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__console_readLine_addCookieServlet_17.java;goodB2G;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__console_readLine_addCookieServlet_15.java;goodB2G1;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_10.java;bad;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__File_addCookieServlet_75b.java;goodB2GSink;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_22b.java;goodB2G1Sink;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__console_readLine_addCookieServlet_01.java;goodG2B;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__database_addCookieServlet_61a.java;bad;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__getCookies_Servlet_addCookieServlet_51b.java;badSink;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_02.java;goodG2B1;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__console_readLine_addCookieServlet_05.java;goodG2B1;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_61a.java;bad;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_52c.java;goodG2BSink;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__File_addCookieServlet_04.java;bad;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_07.java;goodG2B2;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__File_addCookieServlet_22b.java;goodB2G1Sink;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_02.java;bad;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__File_addCookieServlet_67b.java;goodB2GSink;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__getCookies_Servlet_addCookieServlet_68b.java;goodG2BSink;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_07.java;goodG2B2;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__File_addCookieServlet_15.java;goodB2G2;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__getCookies_Servlet_addCookieServlet_15.java;goodB2G1;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__getCookies_Servlet_addCookieServlet_11.java;goodB2G2;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_10.java;goodG2B2;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_11.java;goodB2G2;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__database_addCookieServlet_21.java;badSink;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__console_readLine_addCookieServlet_74b.java;goodB2GSink;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__console_readLine_addCookieServlet_22b.java;goodB2G1Sink;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__console_readLine_addCookieServlet_51b.java;goodB2GSink;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_04.java;bad;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_51b.java;goodB2GSink;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_06.java;goodB2G2;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__database_addCookieServlet_16.java;goodG2B;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__console_readLine_addCookieServlet_72b.java;goodB2GSink;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__database_addCookieServlet_16.java;bad;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__console_readLine_addCookieServlet_10.java;bad;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__database_addCookieServlet_06.java;goodG2B2;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_05.java;goodB2G1;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__console_readLine_addCookieServlet_13.java;goodG2B1;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__File_addCookieServlet_06.java;bad;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__database_addCookieServlet_42.java;goodG2B;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__console_readLine_addCookieServlet_52c.java;badSink;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__database_addCookieServlet_06.java;goodB2G2;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__console_readLine_addCookieServlet_14.java;goodB2G1;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_06.java;goodB2G1;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_61a.java;goodG2B;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__getCookies_Servlet_addCookieServlet_17.java;bad;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_67b.java;goodB2GSink;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_05.java;goodG2B1;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__console_readLine_addCookieServlet_71b.java;goodB2GSink;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__File_addCookieServlet_51b.java;goodB2GSink;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_81_goodB2G.java;action;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_13.java;goodB2G2;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__File_addCookieServlet_72b.java;goodG2BSink;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__database_addCookieServlet_53d.java;badSink;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_09.java;goodG2B2;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_75b.java;goodB2GSink;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_05.java;goodB2G2;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_09.java;bad;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_03.java;goodB2G2;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__File_addCookieServlet_01.java;goodG2B;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__File_addCookieServlet_15.java;bad;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__File_addCookieServlet_66b.java;goodG2BSink;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_17.java;bad;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_07.java;goodB2G2;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_16.java;bad;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__console_readLine_addCookieServlet_31.java;goodG2B;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__console_readLine_addCookieServlet_07.java;goodG2B2;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__File_addCookieServlet_73b.java;goodB2GSink;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__getCookies_Servlet_addCookieServlet_13.java;goodB2G1;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_17.java;goodB2G;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__console_readLine_addCookieServlet_22b.java;badSink;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__File_addCookieServlet_07.java;goodG2B2;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_13.java;goodB2G1;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__database_addCookieServlet_81_goodG2B.java;action;CWE614
src/testcases/CWE113_HTTP_Response_Splitting/CWE113_HTTP_Response_Splitting__getCookies_Servlet_addCookieServlet_66b.java;goodG2BSink;CWE614
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_getParameter_Servlet_09.java;bad;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_getQueryString_Servlet_09.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_URLConnection_67b.java;badSink;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_URLConnection_52c.java;badSink;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_getCookies_Servlet_71b.java;badSink;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_File_07.java;bad;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_listen_tcp_73b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_68b.java;badSink;CWE79
src/testcases/CWE80_XSS/CWE80_XSS__Servlet_URLConnection_21.java;bad;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_URLConnection_71b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_68a.java;bad;CWE606
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_06.java;bad;CWE606
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_67b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_74a.java;bad;CWE606
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_URLConnection_42.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_connect_tcp_21.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_41.java;badSink;CWE79
src/testcases/CWE80_XSS/CWE80_XSS__Servlet_URLConnection_68b.java;badSink;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_getQueryString_Servlet_02.java;bad;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_URLConnection_01.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_07.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_connect_tcp_05.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_File_04.java;bad;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_getQueryString_Servlet_42.java;bad;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_getQueryString_Servlet_52a.java;bad;CWE606
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_getCookies_Servlet_53d.java;badSink;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_getParameter_Servlet_03.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_51a.java;bad;CWE606
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_URLConnection_73b.java;badSink;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_listen_tcp_02.java;bad;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_File_08.java;bad;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_connect_tcp_07.java;bad;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_getParameter_Servlet_02.java;bad;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_getCookies_Servlet_09.java;bad;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_getCookies_Servlet_03.java;bad;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_getParameter_Servlet_11.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_67b.java;badSink;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_listen_tcp_41.java;badSink;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_URLConnection_68b.java;goodG2BSink;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_getQueryString_Servlet_21.java;bad_source;CWE606
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_URLConnection_61a.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_04.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_connect_tcp_14.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_73a.java;bad;CWE606
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_URLConnection_13.java;bad;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_URLConnection_17.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_File_11.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_08.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_connect_tcp_51b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_13.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_10.java;bad;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_connect_tcp_51b.java;badSink;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_getCookies_Servlet_01.java;bad;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_URLConnection_42.java;bad;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_getQueryString_Servlet_45.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_31.java;bad;CWE79
src/testcases/CWE80_XSS/CWE80_XSS__Servlet_URLConnection_05.java;bad;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_File_13.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_URLConnection_09.java;bad;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_getParameter_Servlet_22a.java;bad;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_URLConnection_51b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_08.java;bad;CWE79
src/testcases/CWE80_XSS/CWE80_XSS__Servlet_URLConnection_52c.java;badSink;CWE79
src/testcases/CWE80_XSS/CWE80_XSS__Servlet_URLConnection_04.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_66b.java;badSink;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_getQueryString_Servlet_05.java;bad;CWE606
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_getQueryString_Servlet_81a.java;bad;CWE606
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_getQueryString_Servlet_73b.java;badSink;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_File_52c.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_File_72b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_URLConnection_02.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_45.java;badSink;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_getQueryString_Servlet_08.java;bad;CWE606
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_URLConnection_07.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_16.java;bad;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_getQueryString_Servlet_13.java;bad;CWE606
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_listen_tcp_13.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_73b.java;badSink;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_getCookies_Servlet_73b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_connect_tcp_09.java;bad;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_getQueryString_Servlet_22a.java;bad;CWE79
src/testcases/CWE83_XSS_Attribute/CWE83_XSS_Attribute__Servlet_URLConnection_02.java;bad;CWE79
src/testcases/CWE80_XSS/CWE80_XSS__Servlet_URLConnection_09.java;bad;CWE79
src/testcases/CWE80_XSS/CWE80_XSS__Servlet_URLConnection_51b.java;badSink;CWE79
